Project,BugID,Filename,Path,Method name,,Exception,Label,,Unique Exception,,Method name,Filename
Cassandra,CASSANDRA-6476,StorageProxy.java,org.apache.cassandra.service.StorageProxy,sendMessagesToOneDCInternal,,AssertionError,,,,,,
Cassandra,CASSANDRA-6476,StorageProxy.java,org.apache.cassandra.service.StorageProxy,sendMessagesToOneDC,,AssertionError,,,,,,
Cassandra,CASSANDRA-6476,StorageProxy.java,org.apache.cassandra.service.StorageProxy,sendToHintedEndpoints,,AssertionError,,,,,,
Cassandra,CASSANDRA-6476,StorageProxy.java,org.apache.cassandra.service.StorageProxy$2,apply,,AssertionError,,,,,,
Cassandra,CASSANDRA-6476,StorageProxy.java,org.apache.cassandra.service.StorageProxy,performWrite,,AssertionError,,,,,,
Cassandra,CASSANDRA-6476,StorageProxy.java,org.apache.cassandra.service.StorageProxy,mutate,,AssertionError,,,,,,
Cassandra,CASSANDRA-6476,CassandraServer.java,org.apache.cassandra.thrift.CassandraServer,doInsert,,AssertionError,,,,,,
Cassandra,CASSANDRA-6476,CassandraServer.java,org.apache.cassandra.thrift.CassandraServer,internal_remove,,AssertionError,,,,,,
Cassandra,CASSANDRA-6476,CassandraServer.java,org.apache.cassandra.thrift.CassandraServer,remove,,AssertionError,,,,,,
Cassandra,CASSANDRA-6476,Cassandra.java,org.apache.cassandra.thrift.Cassandra$Processor$remove,getResult,,AssertionError,,,,,,
Cassandra,CASSANDRA-6476,ProcessFunction.java,org.apache.thrift.ProcessFunction,process,,AssertionError,,,,,,
Cassandra,CASSANDRA-6476,TBaseProcessor.java,org.apache.thrift.TBaseProcessor,process,,AssertionError,,,,,,
Cassandra,CASSANDRA-6476,CustomTThreadPoolServer.java,org.apache.cassandra.thrift.CustomTThreadPoolServer$WorkerProcess,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-6476,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor,runWorker,,AssertionError,,,,,,
Cassandra,CASSANDRA-6476,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-6476,Thread.java,java.lang.Thread,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-6483,TimSort.java,java.util.TimSort,mergeLo,,IllegalArgumentException,,,,,,
Cassandra,CASSANDRA-6483,TimSort.java,java.util.TimSort,mergeAt,,IllegalArgumentException,,,,,,
Cassandra,CASSANDRA-6483,TimSort.java,java.util.TimSort,mergeCollapse,,IllegalArgumentException,,,,,,
Cassandra,CASSANDRA-6483,TimSort.java,java.util.TimSort,sort,,IllegalArgumentException,,,,,,
Cassandra,CASSANDRA-6483,Arrays.java,java.util.Arrays,sort,,IllegalArgumentException,,,,,,
Cassandra,CASSANDRA-6483,Collections.java,java.util.Collections,sort,,IllegalArgumentException,,,,,,
Cassandra,CASSANDRA-6483,SizeTieredCompactionStrategy.java,org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy,filterColdSSTables,,IllegalArgumentException,,,,,,
Cassandra,CASSANDRA-6483,SizeTieredCompactionStrategy.java,org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy,getNextBackgroundSSTables,,IllegalArgumentException,,,,,,
Cassandra,CASSANDRA-6483,SizeTieredCompactionStrategy.java,org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy,getNextBackgroundTask,,IllegalArgumentException,,,,,,
Cassandra,CASSANDRA-6483,CompactionManager.java,org.apache.cassandra.db.compaction.CompactionManager$BackgroundCompactionTask,run,,IllegalArgumentException,,,,,,
Cassandra,CASSANDRA-6483,Executors.java,java.util.concurrent.Executors$RunnableAdapter,call,,IllegalArgumentException,,,,,,
Cassandra,CASSANDRA-6483,FutureTask.java,java.util.concurrent.FutureTask,run,,IllegalArgumentException,,,,,,
Cassandra,CASSANDRA-6483,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor,runWorker,,IllegalArgumentException,,,,,,
Cassandra,CASSANDRA-6483,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,run,,IllegalArgumentException,,,,,,
Cassandra,CASSANDRA-6483,Thread.java,java.lang.Thread,run,,IllegalArgumentException,,,,,,
Cassandra,CASSANDRA-651,TcpConnectionManager.java,org.apache.cassandra.net.TcpConnectionManager,destroy,,AssertionError,,,,,,
Cassandra,CASSANDRA-651,TcpConnection.java,org.apache.cassandra.net.TcpConnection,errorClose,,AssertionError,,,,,,
Cassandra,CASSANDRA-651,TcpConnection.java,org.apache.cassandra.net.TcpConnection,connect,,AssertionError,,,,,,
Cassandra,CASSANDRA-651,SelectorManager.java,org.apache.cassandra.net.SelectorManager,doProcess,,AssertionError,,,,,,
Cassandra,CASSANDRA-651,SelectorManager.java,org.apache.cassandra.net.SelectorManager,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-6514,StorageProxy.java,org.apache.cassandra.service.StorageProxy$DroppableRunnable,run,,RuntimeException,,,,,,
Cassandra,CASSANDRA-6514,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor,runWorker,,RuntimeException,,,,,,
Cassandra,CASSANDRA-6514,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,run,,RuntimeException,,,,,,
Cassandra,CASSANDRA-6514,Thread.java,java.lang.Thread,run,,RuntimeException,,,,,,
Cassandra,CASSANDRA-6520,MapSerializer.java,org.apache.cassandra.serializers.MapSerializer,serialize,,ClassCastException,,,,,,
Cassandra,CASSANDRA-6525,Column.java,org.apache.cassandra.db.Column$1,computeNext,,IOError,,,,,,
Cassandra,CASSANDRA-6525,AbstractIterator.java,com.google.common.collect.AbstractIterator,tryToComputeNext,,IOError,,,,,,
Cassandra,CASSANDRA-6525,AbstractIterator.java,com.google.common.collect.AbstractIterator,hasNext,,IOError,,,,,,
Cassandra,CASSANDRA-6525,SimpleSliceReader.java,org.apache.cassandra.db.columniterator.SimpleSliceReader,computeNext,,IOError,,,,,,
Cassandra,CASSANDRA-6525,SSTableSliceIterator.java,org.apache.cassandra.db.columniterator.SSTableSliceIterator,hasNext,,IOError,,,,,,
Cassandra,CASSANDRA-6525,QueryFilter.java,org.apache.cassandra.db.filter.QueryFilter$2,getNext,,IOError,,,,,,
Cassandra,CASSANDRA-6525,QueryFilter.java,org.apache.cassandra.db.filter.QueryFilter$2,hasNext,,IOError,,,,,,
Cassandra,CASSANDRA-6525,MergeIterator.java,org.apache.cassandra.utils.MergeIterator$Candidate,advance,,IOError,,,,,,
Cassandra,CASSANDRA-6525,MergeIterator.java,org.apache.cassandra.utils.MergeIterator$ManyToOne,<init>,,IOError,,,,,,
Cassandra,CASSANDRA-6525,MergeIterator.java,org.apache.cassandra.utils.MergeIterator,get,,IOError,,,,,,
Cassandra,CASSANDRA-6525,QueryFilter.java,org.apache.cassandra.db.filter.QueryFilter,collateColumns,,IOError,,,,,,
Cassandra,CASSANDRA-6525,QueryFilter.java,org.apache.cassandra.db.filter.QueryFilter,collateOnDiskAtom,,IOError,,,,,,
Cassandra,CASSANDRA-6525,CollationController.java,org.apache.cassandra.db.CollationController,collectAllData,,IOError,,,,,,
Cassandra,CASSANDRA-6525,CollationController.java,org.apache.cassandra.db.CollationController,getTopLevelColumns,,IOError,,,,,,
Cassandra,CASSANDRA-6525,ColumnFamilyStore.java,org.apache.cassandra.db.ColumnFamilyStore,getTopLevelColumns,,IOError,,,,,,
Cassandra,CASSANDRA-6525,ColumnFamilyStore.java,org.apache.cassandra.db.ColumnFamilyStore,getColumnFamily,,IOError,,,,,,
Cassandra,CASSANDRA-6525,Keyspace.java,org.apache.cassandra.db.Keyspace,getRow,,IOError,,,,,,
Cassandra,CASSANDRA-6525,SliceFromReadCommand.java,org.apache.cassandra.db.SliceFromReadCommand,getRow,,IOError,,,,,,
Cassandra,CASSANDRA-6525,StorageProxy.java,org.apache.cassandra.service.StorageProxy$LocalReadRunnable,runMayThrow,,IOError,,,,,,
Cassandra,CASSANDRA-6525,StorageProxy.java,org.apache.cassandra.service.StorageProxy$DroppableRunnable,run,,IOError,,,,,,
Cassandra,CASSANDRA-6525,Unknown Source,java.util.concurrent.ThreadPoolExecutor,runWorker,,IOError,,,,,,
Cassandra,CASSANDRA-6525,Unknown Source,java.util.concurrent.ThreadPoolExecutor$Worker,run,,IOError,,,,,,
Cassandra,CASSANDRA-6525,Unknown Source,java.io.RandomAccessFile,readFully,,IOError,,,,,,
Cassandra,CASSANDRA-6525,RandomAccessReader.java,org.apache.cassandra.io.util.RandomAccessReader,readBytes,,IOError,,,,,,
Cassandra,CASSANDRA-6525,ByteBufferUtil.java,org.apache.cassandra.utils.ByteBufferUtil,read,,IOError,,,,,,
Cassandra,CASSANDRA-6525,ByteBufferUtil.java,org.apache.cassandra.utils.ByteBufferUtil,readWithShortLength,,IOError,,,,,,
Cassandra,CASSANDRA-6525,OnDiskAtom.java,org.apache.cassandra.db.OnDiskAtom$Serializer,deserializeFromSSTable,,IOError,,,,,,
Cassandra,CASSANDRA-6525,LazyColumnIterator.java,org.apache.cassandra.db.columniterator.LazyColumnIterator,computeNext,,IOError,,,,,,
Cassandra,CASSANDRA-6525,RowIteratorFactory.java,org.apache.cassandra.db.RowIteratorFactory$2,getReduced,,IOError,,,,,,
Cassandra,CASSANDRA-6525,MergeIterator.java,org.apache.cassandra.utils.MergeIterator$ManyToOne,consume,,IOError,,,,,,
Cassandra,CASSANDRA-6525,MergeIterator.java,org.apache.cassandra.utils.MergeIterator$ManyToOne,computeNext,,IOError,,,,,,
Cassandra,CASSANDRA-6525,ColumnFamilyStore.java,org.apache.cassandra.db.ColumnFamilyStore$9,computeNext,,IOError,,,,,,
Cassandra,CASSANDRA-6525,ColumnFamilyStore.java,org.apache.cassandra.db.ColumnFamilyStore,filter,,IOError,,,,,,
Cassandra,CASSANDRA-6525,ColumnFamilyStore.java,org.apache.cassandra.db.ColumnFamilyStore,getRangeSlice,,IOError,,,,,,
Cassandra,CASSANDRA-6525,RangeSliceCommand.java,org.apache.cassandra.db.RangeSliceCommand,executeLocally,,IOError,,,,,,
Cassandra,CASSANDRA-6525,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor,runWorker,,IOError,,,,,,
Cassandra,CASSANDRA-6525,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,run,,IOError,,,,,,
Cassandra,CASSANDRA-6525,Thread.java,java.lang.Thread,run,,IOError,,,,,,
Cassandra,CASSANDRA-6525,RandomAccessFile.java,java.io.RandomAccessFile,readUnsignedShort,,IOError,,,,,,
Cassandra,CASSANDRA-6525,ByteBufferUtil.java,org.apache.cassandra.utils.ByteBufferUtil,readShortLength,,IOError,,,,,,
Cassandra,CASSANDRA-6525,RandomAccessReader.java,org.apache.cassandra.io.util.RandomAccessReader,getTotalBufferSize,,IOError,,,,,,
Cassandra,CASSANDRA-6525,CompressedRandomAccessReader.java,org.apache.cassandra.io.compress.CompressedRandomAccessReader,getTotalBufferSize,,IOError,,,,,,
Cassandra,CASSANDRA-6525,FileCacheService.java,org.apache.cassandra.service.FileCacheService,get,,IOError,,,,,,
Cassandra,CASSANDRA-6525,PoolingSegmentedFile.java,org.apache.cassandra.io.util.PoolingSegmentedFile,getSegment,,IOError,,,,,,
Cassandra,CASSANDRA-6525,SSTableReader.java,org.apache.cassandra.io.sstable.SSTableReader,getFileDataInput,,IOError,,,,,,
Cassandra,CASSANDRA-6525,SimpleSliceReader.java,org.apache.cassandra.db.columniterator.SimpleSliceReader,<init>,,IOError,,,,,,
Cassandra,CASSANDRA-6525,SSTableSliceIterator.java,org.apache.cassandra.db.columniterator.SSTableSliceIterator,createReader,,IOError,,,,,,
Cassandra,CASSANDRA-6525,SSTableSliceIterator.java,org.apache.cassandra.db.columniterator.SSTableSliceIterator,<init>,,IOError,,,,,,
Cassandra,CASSANDRA-6525,SliceQueryFilter.java,org.apache.cassandra.db.filter.SliceQueryFilter,getSSTableColumnIterator,,IOError,,,,,,
Cassandra,CASSANDRA-6525,QueryFilter.java,org.apache.cassandra.db.filter.QueryFilter,getSSTableColumnIterator,,IOError,,,,,,
Cassandra,CASSANDRA-6525,CompositesSearcher.java,org.apache.cassandra.db.index.composites.CompositesSearcher$1,computeNext,,IOError,,,,,,
Cassandra,CASSANDRA-6525,CompositesSearcher.java,org.apache.cassandra.db.index.composites.CompositesSearcher,search,,IOError,,,,,,
Cassandra,CASSANDRA-6525,SecondaryIndexManager.java,org.apache.cassandra.db.index.SecondaryIndexManager,search,,IOError,,,,,,
Cassandra,CASSANDRA-6525,ColumnFamilyStore.java,org.apache.cassandra.db.ColumnFamilyStore,search,,IOError,,,,,,
Cassandra,CASSANDRA-6525,FileUtils.java,org.apache.cassandra.io.util.FileUtils,skipBytesFully,,IOError,,,,,,
Cassandra,CASSANDRA-6525,ByteBufferUtil.java,org.apache.cassandra.utils.ByteBufferUtil,skipShortLength,,IOError,,,,,,
Cassandra,CASSANDRA-6529,Keyspace.java,org.apache.cassandra.db.Keyspace,<init>,,InvalidRequestException,,,,,,
Cassandra,CASSANDRA-6529,Keyspace.java,org.apache.cassandra.db.Keyspace,open,,InvalidRequestException,,,,,,
Cassandra,CASSANDRA-6529,StorageService.java,org.apache.cassandra.service.StorageService,describeRing,,InvalidRequestException,,,,,,
Cassandra,CASSANDRA-6529,CassandraServer.java,org.apache.cassandra.thrift.CassandraServer,describe_ring,,InvalidRequestException,,,,,,
Cassandra,CASSANDRA-6529,Cassandra.java,org.apache.cassandra.thrift.Cassandra$Processor$describe_ring,getResult,,InvalidRequestException,,,,,,
Cassandra,CASSANDRA-6529,ProcessFunction.java,org.apache.thrift.ProcessFunction,process,,InvalidRequestException,,,,,,
Cassandra,CASSANDRA-6529,TBaseProcessor.java,org.apache.thrift.TBaseProcessor,process,,InvalidRequestException,,,,,,
Cassandra,CASSANDRA-6529,CustomTThreadPoolServer.java,org.apache.cassandra.thrift.CustomTThreadPoolServer$WorkerProcess,run,,InvalidRequestException,,,,,,
Cassandra,CASSANDRA-6529,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor,runWorker,,InvalidRequestException,,,,,,
Cassandra,CASSANDRA-6529,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,run,,InvalidRequestException,,,,,,
Cassandra,CASSANDRA-6529,Thread.java,java.lang.Thread,run,,InvalidRequestException,,,,,,
Cassandra,CASSANDRA-6529,Cassandra.java,org.apache.cassandra.thrift.Cassandra$describe_ring_result$describe_ring_resultStandardScheme,read,,InvalidRequestException,,,,,,
Cassandra,CASSANDRA-6529,TServiceClient.java,org.apache.thrift.TServiceClient,receiveBase,,InvalidRequestException,,,,,,
Cassandra,CASSANDRA-6529,Cassandra.java,org.apache.cassandra.thrift.Cassandra$Client,recv_describe_ring,,InvalidRequestException,,,,,,
Cassandra,CASSANDRA-6529,Cassandra.java,org.apache.cassandra.thrift.Cassandra$Client,describe_ring,,InvalidRequestException,,,,,,
Cassandra,CASSANDRA-6529,BulkLoader.java,org.apache.cassandra.tools.BulkLoader$ExternalClient,init,,InvalidRequestException,,,,,,
Cassandra,CASSANDRA-6530,Native Method) ~[na,sun.nio.ch.FileDispatcherImpl,read0,,IOException,,,,,,
Cassandra,CASSANDRA-6531,RandomAccessReader.java,org.apache.cassandra.io.util.RandomAccessReader,<init>,,IllegalArgumentException,,,,,,
Cassandra,CASSANDRA-6531,CompressedRandomAccessReader.java,org.apache.cassandra.io.compress.CompressedRandomAccessReader,<init>,,IllegalArgumentException,,,,,,
Cassandra,CASSANDRA-6531,CompressedRandomAccessReader.java,org.apache.cassandra.io.compress.CompressedRandomAccessReader,open,,IllegalArgumentException,,,,,,
Cassandra,CASSANDRA-6531,SSTableReader.java,org.apache.cassandra.io.sstable.SSTableReader,openDataReader,,IllegalArgumentException,,,,,,
Cassandra,CASSANDRA-6531,SSTableScanner.java,org.apache.cassandra.io.sstable.SSTableScanner,<init>,,IllegalArgumentException,,,,,,
Cassandra,CASSANDRA-6531,SSTableReader.java,org.apache.cassandra.io.sstable.SSTableReader,getScanner,,IllegalArgumentException,,,,,,
Cassandra,CASSANDRA-6531,RowIteratorFactory.java,org.apache.cassandra.db.RowIteratorFactory,getIterator,,IllegalArgumentException,,,,,,
Cassandra,CASSANDRA-6531,ColumnFamilyStore.java,org.apache.cassandra.db.ColumnFamilyStore,getSequentialIterator,,IllegalArgumentException,,,,,,
Cassandra,CASSANDRA-6531,ColumnFamilyStore.java,org.apache.cassandra.db.ColumnFamilyStore,getRangeSlice,,IllegalArgumentException,,,,,,
Cassandra,CASSANDRA-6531,RangeSliceCommand.java,org.apache.cassandra.db.RangeSliceCommand,executeLocally,,IllegalArgumentException,,,,,,
Cassandra,CASSANDRA-6531,SelectStatement.java,org.apache.cassandra.cql3.statements.SelectStatement,executeInternal,,IllegalArgumentException,,,,,,
Cassandra,CASSANDRA-6531,QueryProcessor.java,org.apache.cassandra.cql3.QueryProcessor,processInternal,,IllegalArgumentException,,,,,,
Cassandra,CASSANDRA-6531,SystemKeyspace.java,org.apache.cassandra.db.SystemKeyspace,getUnfinishedCompactions,,IllegalArgumentException,,,,,,
Cassandra,CASSANDRA-6531,CassandraDaemon.java,org.apache.cassandra.service.CassandraDaemon,setup,,IllegalArgumentException,,,,,,
Cassandra,CASSANDRA-6531,CassandraDaemon.java,org.apache.cassandra.service.CassandraDaemon,activate,,IllegalArgumentException,,,,,,
Cassandra,CASSANDRA-6531,CassandraDaemon.java,org.apache.cassandra.service.CassandraDaemon,main,,IllegalArgumentException,,,,,,
Cassandra,CASSANDRA-6564,StorageService.java,org.apache.cassandra.service.StorageService,extractExpireTime,,ArrayIndexOutOfBoundsException,,,,,,
Cassandra,CASSANDRA-6564,StorageService.java,org.apache.cassandra.service.StorageService,handleStateRemoving,,ArrayIndexOutOfBoundsException,,,,,,
Cassandra,CASSANDRA-6564,StorageService.java,org.apache.cassandra.service.StorageService,onChange,,ArrayIndexOutOfBoundsException,,,,,,
Cassandra,CASSANDRA-6564,StorageService.java,org.apache.cassandra.service.StorageService,onJoin,,ArrayIndexOutOfBoundsException,,,,,,
Cassandra,CASSANDRA-6564,Gossiper.java,org.apache.cassandra.gms.Gossiper,handleMajorStateChange,,ArrayIndexOutOfBoundsException,,,,,,
Cassandra,CASSANDRA-6564,Gossiper.java,org.apache.cassandra.gms.Gossiper,applyStateLocally,,ArrayIndexOutOfBoundsException,,,,,,
Cassandra,CASSANDRA-6564,GossipDigestAck2VerbHandler.java,org.apache.cassandra.gms.GossipDigestAck2VerbHandler,doVerb,,ArrayIndexOutOfBoundsException,,,,,,
Cassandra,CASSANDRA-6564,MessageDeliveryTask.java,org.apache.cassandra.net.MessageDeliveryTask,run,,ArrayIndexOutOfBoundsException,,,,,,
Cassandra,CASSANDRA-6564,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor,runWorker,,ArrayIndexOutOfBoundsException,,,,,,
Cassandra,CASSANDRA-6564,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,run,,ArrayIndexOutOfBoundsException,,,,,,
Cassandra,CASSANDRA-6564,Thread.java,java.lang.Thread,run,,ArrayIndexOutOfBoundsException,,,,,,
Cassandra,CASSANDRA-6567,FastByteComparisons.java,org.apache.cassandra.utils.FastByteComparisons$LexicographicalComparerHolder$UnsafeComparer,compareTo,,StackOverflowError,,,,,,
Cassandra,CASSANDRA-6567,FBUtilities.java,org.apache.cassandra.utils.FBUtilities,compareUnsigned,,StackOverflowError,,,,,,
Cassandra,CASSANDRA-6567,ByteBufferUtil.java,org.apache.cassandra.utils.ByteBufferUtil,compareUnsigned,,StackOverflowError,,,,,,
Cassandra,CASSANDRA-6567,LongType.java,org.apache.cassandra.db.marshal.LongType,compareLongs,,StackOverflowError,,,,,,
Cassandra,CASSANDRA-6567,LongType.java,org.apache.cassandra.db.marshal.LongType,compare,,StackOverflowError,,,,,,
Cassandra,CASSANDRA-6567,ArrayBackedSortedColumns.java,org.apache.cassandra.db.ArrayBackedSortedColumns,binarySearch,,StackOverflowError,,,,,,
Cassandra,CASSANDRA-6567,ArrayBackedSortedColumns.java,org.apache.cassandra.db.ArrayBackedSortedColumns,getColumn,,StackOverflowError,,,,,,
Cassandra,CASSANDRA-6567,SelectStatement.java,org.apache.cassandra.cql3.statements.SelectStatement$1$1,computeNext,,StackOverflowError,,,,,,
Cassandra,CASSANDRA-657,StartState.java,org.apache.cassandra.net.io.StartState,doRead,,ConnectException,,,,,,
Cassandra,CASSANDRA-657,ProtocolState.java,org.apache.cassandra.net.io.ProtocolState,read,,ConnectException,,,,,,
Cassandra,CASSANDRA-657,TcpReader.java,org.apache.cassandra.net.io.TcpReader,read,,ConnectException,,,,,,
Cassandra,CASSANDRA-657,TcpConnection.java,org.apache.cassandra.net.TcpConnection$ReadWorkItem,run,,ConnectException,,,,,,
Cassandra,CASSANDRA-657,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,runTask,,ConnectException,,,,,,
Cassandra,CASSANDRA-657,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,run,,ConnectException,,,,,,
Cassandra,CASSANDRA-657,Thread.java,java.lang.Thread,run,,ConnectException,,,,,,
Cassandra,CASSANDRA-657,Native Method,sun.nio.ch.SocketChannelImpl,checkConnect,,ConnectException,,,,,,
Cassandra,CASSANDRA-657,SocketChannelImpl.java,sun.nio.ch.SocketChannelImpl,finishConnect,,ConnectException,,,,,,
