Project,BugID,Filename,Path,Method name,,Exception,Label,,Unique Exception,,Unique Filename,,Method name
AspectJ,58520,RemoteTestRunner.java,org.eclipse.jdt.internal.junit.runner.RemoteTestRunner,main,,AssertionFailedError,,,,,,,
AspectJ,59208,ConstantPool.java,org.apache.bcel.classfile.ConstantPool,getConstant,,ClassFormatException,,,,,,,
AspectJ,59208,Attribute.java,org.apache.bcel.classfile.Attribute,readAttribute,,ClassFormatException,,,,,,,
AspectJ,59208,FieldOrMethod.java,org.apache.bcel.classfile.FieldOrMethod,<init>,,ClassFormatException,,,,,,,
AspectJ,59208,Field.java,org.apache.bcel.classfile.Field,<init>,,ClassFormatException,,,,,,,
AspectJ,59208,ClassParser.java,org.apache.bcel.classfile.ClassParser,readFields,,ClassFormatException,,,,,,,
AspectJ,59208,ClassParser.java,org.apache.bcel.classfile.ClassParser,parse,,ClassFormatException,,,,,,,
AspectJ,59208,Utility.java,org.aspectj.weaver.bcel.Utility,makeJavaClass,,ClassFormatException,,,,,,,
AspectJ,59208,UnwovenClassFile.java,org.aspectj.weaver.bcel.UnwovenClassFile,getJavaClass,,ClassFormatException,,,,,,,
AspectJ,59208,UnwovenClassFile.java,org.aspectj.weaver.bcel.UnwovenClassFile,getClassName,,ClassFormatException,,,,,,,
AspectJ,59208,WeaverAdapter.java,org.aspectj.ajdt.internal.compiler.WeaverAdapter,acceptResult,,ClassFormatException,,,,,,,
AspectJ,59208,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weaveAndNotify,,ClassFormatException,,,,,,,
AspectJ,59208,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weave,,ClassFormatException,,,,,,,
AspectJ,59208,AjCompilerAdapter.java,org.aspectj.ajdt.internal.compiler.AjCompilerAdapter,weave,,ClassFormatException,,,,,,,
AspectJ,59208,AjCompilerAdapter.java,org.aspectj.ajdt.internal.compiler.AjCompilerAdapter,afterCompiling,,ClassFormatException,,,,,,,
AspectJ,59208,Compiler.java,org.eclipse.jdt.internal.compiler.Compiler,compile,,ClassFormatException,,,,,,,
AspectJ,59208,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,performCompilation,,ClassFormatException,,,,,,,
AspectJ,59208,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,doBuild,,ClassFormatException,,,,,,,
AspectJ,59208,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,batchBuild,,ClassFormatException,,,,,,,
AspectJ,59208,AjdtCommand.java,org.aspectj.ajdt.ajc.AjdtCommand,doCommand,,ClassFormatException,,,,,,,
AspectJ,59208,AjdtCommand.java,org.aspectj.ajdt.ajc.AjdtCommand,runCommand,,ClassFormatException,,,,,,,
AspectJ,59208,Main.java,org.aspectj.tools.ajc.Main,run,,ClassFormatException,,,,,,,
AspectJ,59208,Main.java,org.aspectj.tools.ajc.Main,runMain,,ClassFormatException,,,,,,,
AspectJ,59208,Main.java,org.aspectj.tools.ajc.Main,main,,ClassFormatException,,,,,,,
AspectJ,59208,ClassParser.java,org.apache.bcel.classfile.ClassParser,readClassInfo,,ClassFormatException,,,,,,,
AspectJ,59596,EclipseAdapterUtils.java,org.aspectj.ajdt.internal.core.builder.EclipseAdapterUtils,makeLocationContext,,NullPointerException,,,,,,,
AspectJ,59596,EclipseAdapterUtils.java,org.aspectj.ajdt.internal.core.builder.EclipseAdapterUtils,makeSourceLocation,,NullPointerException,,,,,,,
AspectJ,59596,EclipseAdapterUtils.java,org.aspectj.ajdt.internal.core.builder.EclipseAdapterUtils,makeMessage,,NullPointerException,,,,,,,
AspectJ,59596,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager$4,acceptResult,,NullPointerException,,,,,,,
AspectJ,59596,AjCompilerAdapter.java,org.aspectj.ajdt.internal.compiler.AjCompilerAdapter,acceptResult,,NullPointerException,,,,,,,
AspectJ,59596,WeaverAdapter.java,org.aspectj.ajdt.internal.compiler.WeaverAdapter,finishedWith,,NullPointerException,,,,,,,
AspectJ,59596,WeaverAdapter.java,org.aspectj.ajdt.internal.compiler.WeaverAdapter,weaveCompleted,,NullPointerException,,,,,,,
AspectJ,59596,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weave,,NullPointerException,,,,,,,
AspectJ,59596,AjCompilerAdapter.java,org.aspectj.ajdt.internal.compiler.AjCompilerAdapter,weave,,NullPointerException,,,,,,,
AspectJ,59596,AjCompilerAdapter.java,org.aspectj.ajdt.internal.compiler.AjCompilerAdapter,afterCompiling,,NullPointerException,,,,,,,
AspectJ,59596,Compiler.java,org.eclipse.jdt.internal.compiler.Compiler,compile,,NullPointerException,,,,,,,
AspectJ,59596,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,performCompilation,,NullPointerException,,,,,,,
AspectJ,59596,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,doBuild,,NullPointerException,,,,,,,
AspectJ,59596,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,batchBuild,,NullPointerException,,,,,,,
AspectJ,59596,AjdtCommand.java,org.aspectj.ajdt.ajc.AjdtCommand,doCommand,,NullPointerException,,,,,,,
AspectJ,59596,AjdtCommand.java,org.aspectj.ajdt.ajc.AjdtCommand,runCommand,,NullPointerException,,,,,,,
AspectJ,59596,Main.java,org.aspectj.tools.ajc.Main,run,,NullPointerException,,,,,,,
AspectJ,59596,Main.java,org.aspectj.tools.ajc.Main,runMain,,NullPointerException,,,,,,,
AspectJ,59596,Main.java,org.aspectj.tools.ajc.Main,main,,NullPointerException,,,,,,,
AspectJ,60015,EclipseAdapterUtils.java,org.aspectj.ajdt.internal.core.builder.EclipseAdapterUtils,makeLocationContext,,NullPointerException,,,,,,,
AspectJ,60015,EclipseAdapterUtils.java,org.aspectj.ajdt.internal.core.builder.EclipseAdapterUtils,makeSourceLocation,,NullPointerException,,,,,,,
AspectJ,60015,EclipseAdapterUtils.java,org.aspectj.ajdt.internal.core.builder.EclipseAdapterUtils,makeMessage,,NullPointerException,,,,,,,
AspectJ,62642,Main.java,Main,<clinit>,,NoAspectBoundException,,,,,,,
AspectJ,67774,SignaturePattern.java,org.aspectj.weaver.patterns.SignaturePattern,matches,,NullPointerException,,,,,,,
AspectJ,67774,WithincodePointcut.java,org.aspectj.weaver.patterns.WithincodePointcut,match,,NullPointerException,,,,,,,
AspectJ,67774,NotPointcut.java,org.aspectj.weaver.patterns.NotPointcut,match,,NullPointerException,,,,,,,
AspectJ,67774,AndPointcut.java,org.aspectj.weaver.patterns.AndPointcut,match,,NullPointerException,,,,,,,
AspectJ,67774,ShadowMunger.java,org.aspectj.weaver.ShadowMunger,match,,NullPointerException,,,,,,,
AspectJ,67774,Checker.java,org.aspectj.weaver.Checker,match,,NullPointerException,,,,,,,
AspectJ,67774,BcelClassWeaver.java,org.aspectj.weaver.bcel.BcelClassWeaver,match,,NullPointerException,,,,,,,
AspectJ,67774,BcelClassWeaver.java,org.aspectj.weaver.bcel.BcelClassWeaver,matchInit,,NullPointerException,,,,,,,
AspectJ,67774,BcelClassWeaver.java,org.aspectj.weaver.bcel.BcelClassWeaver,weave,,NullPointerException,,,,,,,
AspectJ,67774,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weave,,NullPointerException,,,,,,,
AspectJ,67774,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weaveWithoutDump,,NullPointerException,,,,,,,
AspectJ,67774,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weaveAndNotify,,NullPointerException,,,,,,,
AspectJ,67774,AjCompilerAdapter.java,org.aspectj.ajdt.internal.compiler.AjCompilerAdapter,weave,,NullPointerException,,,,,,,
AspectJ,67774,AjCompilerAdapter.java,org.aspectj.ajdt.internal.compiler.AjCompilerAdapter,afterCompiling,,NullPointerException,,,,,,,
AspectJ,67774,Compiler.java,org.eclipse.jdt.internal.compiler.Compiler,compile,,NullPointerException,,,,,,,
AspectJ,67774,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,performCompilation,,NullPointerException,,,,,,,
AspectJ,67774,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,doBuild,,NullPointerException,,,,,,,
AspectJ,67774,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,batchBuild,,NullPointerException,,,,,,,
AspectJ,67774,CompilerAdapter.java,org.aspectj.ajde.internal.CompilerAdapter,compile,,NullPointerException,,,,,,,
AspectJ,67774,AspectJBuildManager.java,org.aspectj.ajde.internal.AspectJBuildManager$CompilerThread,run,,NullPointerException,,,,,,,
AspectJ,69011,Native Method,java.io.FileInputStream,open,,FileNotFoundException,,,,,,,
AspectJ,69011,FileInputStream.java,java.io.FileInputStream,<init>,,FileNotFoundException,,,,,,,
AspectJ,69011,FileReader.java,java.io.FileReader,<init>,,FileNotFoundException,,,,,,,
AspectJ,69011,HtmlDecorator.java,org.aspectj.tools.ajdoc.HtmlDecorator,decorateHTMLFile,,FileNotFoundException,,,,,,,
AspectJ,69011,HtmlDecorator.java,org.aspectj.tools.ajdoc.HtmlDecorator,decorateHTMLFromDecl,,FileNotFoundException,,,,,,,
AspectJ,69011,HtmlDecorator.java,org.aspectj.tools.ajdoc.HtmlDecorator,decorateHTMLFromDecls,,FileNotFoundException,,,,,,,
AspectJ,69011,HtmlDecorator.java,org.aspectj.tools.ajdoc.HtmlDecorator,decorateHTMLFromInputFiles,,FileNotFoundException,,,,,,,
AspectJ,69011,Main.java,org.aspectj.tools.ajdoc.Main,main,,FileNotFoundException,,,,,,,
AspectJ,70008,Native Method,java.io.FileInputStream,open,,FileNotFoundException,,,,,,,
AspectJ,70008,FileInputStream.java,java.io.FileInputStream,<init>,,FileNotFoundException,,,,,,,
AspectJ,70008,FileReader.java,java.io.FileReader,<init>,,FileNotFoundException,,,,,,,
AspectJ,70008,HtmlDecorator.java,org.aspectj.tools.ajdoc.HtmlDecorator,decorateHTMLFile,,FileNotFoundException,,,,,,,
AspectJ,70008,HtmlDecorator.java,org.aspectj.tools.ajdoc.HtmlDecorator,decorateHTMLFromDecl,,FileNotFoundException,,,,,,,
AspectJ,70008,HtmlDecorator.java,org.aspectj.tools.ajdoc.HtmlDecorator,decorateHTMLFromDecls,,FileNotFoundException,,,,,,,
AspectJ,70008,HtmlDecorator.java,org.aspectj.tools.ajdoc.HtmlDecorator,decorateHTMLFromInputFiles,,FileNotFoundException,,,,,,,
AspectJ,70008,Main.java,org.aspectj.tools.ajdoc.Main,main,,FileNotFoundException,,,,,,,
AspectJ,70619,World.java,org.aspectj.weaver.World,compareByDominates,,BCException,,,,,,,
AspectJ,70619,BcelAdvice.java,org.aspectj.weaver.bcel.BcelAdvice,compareTo,,BCException,,,,,,,
AspectJ,70619,PartialOrder.java,org.aspectj.util.PartialOrder$SortObject,addDirectedLinks,,BCException,,,,,,,
AspectJ,70619,PartialOrder.java,org.aspectj.util.PartialOrder,addNewPartialComparable,,BCException,,,,,,,
AspectJ,70619,PartialOrder.java,org.aspectj.util.PartialOrder,sort,,BCException,,,,,,,
AspectJ,70619,Shadow.java,org.aspectj.weaver.Shadow,sortMungers,,BCException,,,,,,,
AspectJ,70619,Shadow.java,org.aspectj.weaver.Shadow,implement,,BCException,,,,,,,
AspectJ,70619,BcelClassWeaver.java,org.aspectj.weaver.bcel.BcelClassWeaver,implement,,BCException,,,,,,,
AspectJ,70619,BcelClassWeaver.java,org.aspectj.weaver.bcel.BcelClassWeaver,weave,,BCException,,,,,,,
AspectJ,70619,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weave,,BCException,,,,,,,
AspectJ,70619,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weaveWithoutDump,,BCException,,,,,,,
AspectJ,70619,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weaveAndNotify,,BCException,,,,,,,
AspectJ,70619,AjCompilerAdapter.java,org.aspectj.ajdt.internal.compiler.AjCompilerAdapter,weave,,BCException,,,,,,,
AspectJ,70619,AjCompilerAdapter.java,org.aspectj.ajdt.internal.compiler.AjCompilerAdapter,afterCompiling,,BCException,,,,,,,
AspectJ,70619,Compiler.java,org.eclipse.jdt.internal.compiler.Compiler,compile,,BCException,,,,,,,
AspectJ,70619,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,performCompilation,,BCException,,,,,,,
AspectJ,70619,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,doBuild,,BCException,,,,,,,
AspectJ,70619,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,batchBuild,,BCException,,,,,,,
AspectJ,70619,AjdtCommand.java,org.aspectj.ajdt.ajc.AjdtCommand,doCommand,,BCException,,,,,,,
AspectJ,70619,AjdtCommand.java,org.aspectj.ajdt.ajc.AjdtCommand,runCommand,,BCException,,,,,,,
AspectJ,70619,Main.java,org.aspectj.tools.ajc.Main,run,,BCException,,,,,,,
AspectJ,70619,Main.java,org.aspectj.tools.ajc.Main,runMain,,BCException,,,,,,,
AspectJ,70619,Main.java,org.aspectj.tools.ajc.Main,main,,BCException,,,,,,,
AspectJ,70773,AbstractList.java,java.util.AbstractList$Itr,checkForComodification,,ConcurrentModificationException,,,,,,,
AspectJ,70773,AbstractList.java,java.util.AbstractList$Itr,next,,ConcurrentModificationException,,,,,,,
AspectJ,70773,AjLookupEnvironment.java,org.aspectj.ajdt.internal.compiler.lookup.AjLookupEnvironment,createBinaryTypeFrom,,ConcurrentModificationException,,,,,,,
AspectJ,70773,LookupEnvironment.java,org.eclipse.jdt.internal.compiler.lookup.LookupEnvironment,createBinaryTypeFrom,,ConcurrentModificationException,,,,,,,
AspectJ,70773,Compiler.java,org.eclipse.jdt.internal.compiler.Compiler,accept,,ConcurrentModificationException,,,,,,,
AspectJ,70773,LookupEnvironment.java,org.eclipse.jdt.internal.compiler.lookup.LookupEnvironment,askForType,,ConcurrentModificationException,,,,,,,
AspectJ,70773,LookupEnvironment.java,org.eclipse.jdt.internal.compiler.lookup.LookupEnvironment,getType,,ConcurrentModificationException,,,,,,,
AspectJ,70773,EclipseFactory.java,org.aspectj.ajdt.internal.compiler.lookup.EclipseFactory,makeTypeBinding1,,ConcurrentModificationException,,,,,,,
AspectJ,70773,EclipseFactory.java,org.aspectj.ajdt.internal.compiler.lookup.EclipseFactory,makeTypeBinding,,ConcurrentModificationException,,,,,,,
AspectJ,70773,InterTypeMethodBinding.java,org.aspectj.ajdt.internal.compiler.lookup.InterTypeMethodBinding,<init>,,ConcurrentModificationException,,,,,,,
AspectJ,70773,EclipseTypeMunger.java,org.aspectj.ajdt.internal.compiler.lookup.EclipseTypeMunger,mungeNewMethod,,ConcurrentModificationException,,,,,,,
AspectJ,70773,EclipseTypeMunger.java,org.aspectj.ajdt.internal.compiler.lookup.EclipseTypeMunger,munge,,ConcurrentModificationException,,,,,,,
AspectJ,70773,AjLookupEnvironment.java,org.aspectj.ajdt.internal.compiler.lookup.AjLookupEnvironment,weaveInterTypeDeclarations,,ConcurrentModificationException,,,,,,,
AspectJ,70773,UnresolvedReferenceBinding.java,org.eclipse.jdt.internal.compiler.lookup.UnresolvedReferenceBinding,resolve,,ConcurrentModificationException,,,,,,,
AspectJ,70773,EclipseFactory.java,org.aspectj.ajdt.internal.compiler.lookup.EclipseFactory,makeTypeBindings,,ConcurrentModificationException,,,,,,,
AspectJ,70773,EclipseFactory.java,org.aspectj.ajdt.internal.compiler.lookup.EclipseFactory,makeMethodBinding,,ConcurrentModificationException,,,,,,,
AspectJ,70773,InterTypeFieldBinding.java,org.aspectj.ajdt.internal.compiler.lookup.InterTypeFieldBinding,<init>,,ConcurrentModificationException,,,,,,,
AspectJ,70773,EclipseTypeMunger.java,org.aspectj.ajdt.internal.compiler.lookup.EclipseTypeMunger,mungeNewField,,ConcurrentModificationException,,,,,,,
AspectJ,70773,EclipseFactory.java,org.aspectj.ajdt.internal.compiler.lookup.EclipseFactory,makeFieldBinding,,ConcurrentModificationException,,,,,,,
AspectJ,70773,AjLookupEnvironment.java,org.aspectj.ajdt.internal.compiler.lookup.AjLookupEnvironment,completeTypeBindings,,ConcurrentModificationException,,,,,,,
AspectJ,70773,Compiler.java,org.eclipse.jdt.internal.compiler.Compiler,beginToCompile,,ConcurrentModificationException,,,,,,,
AspectJ,70773,Compiler.java,org.eclipse.jdt.internal.compiler.Compiler,compile,,ConcurrentModificationException,,,,,,,
AspectJ,70773,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,performCompilation,,ConcurrentModificationException,,,,,,,
AspectJ,70773,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,doBuild,,ConcurrentModificationException,,,,,,,
AspectJ,70773,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,incrementalBuild,,ConcurrentModificationException,,,,,,,
AspectJ,70773,CompilerAdapter.java,org.aspectj.ajde.internal.CompilerAdapter,compile,,ConcurrentModificationException,,,,,,,
AspectJ,70773,AspectJBuildManager.java,org.aspectj.ajde.internal.AspectJBuildManager$CompilerThread,run,,ConcurrentModificationException,,,,,,,
AspectJ,70773,AjdtCommand.java,org.aspectj.ajdt.ajc.AjdtCommand,doCommand,,ConcurrentModificationException,,,,,,,
AspectJ,70773,AjdtCommand.java,org.aspectj.ajdt.ajc.AjdtCommand,repeatCommand,,ConcurrentModificationException,,,,,,,
AspectJ,70773,Main.java,org.aspectj.tools.ajc.Main,run,,ConcurrentModificationException,,,,,,,
AspectJ,70773,Main.java,org.aspectj.tools.ajc.Main,runMain,,ConcurrentModificationException,,,,,,,
AspectJ,70773,Main.java,org.aspectj.tools.ajc.Main,main,,ConcurrentModificationException,,,,,,,
AspectJ,72150,World.java,org.aspectj.weaver.World,resolve,,RuntimeException,,,,,,,
AspectJ,72150,TypeX.java,org.aspectj.weaver.TypeX,resolve,,RuntimeException,,,,,,,
AspectJ,72150,ThisOrTargetPointcut.java,org.aspectj.weaver.patterns.ThisOrTargetPointcut,match,,RuntimeException,,,,,,,
AspectJ,72150,AndPointcut.java,org.aspectj.weaver.patterns.AndPointcut,match,,RuntimeException,,,,,,,
AspectJ,72150,ShadowMunger.java,org.aspectj.weaver.ShadowMunger,match,,RuntimeException,,,,,,,
AspectJ,72150,Advice.java,org.aspectj.weaver.Advice,match,,RuntimeException,,,,,,,
AspectJ,72150,BcelClassWeaver.java,org.aspectj.weaver.bcel.BcelClassWeaver,match,,RuntimeException,,,,,,,
AspectJ,72150,BcelClassWeaver.java,org.aspectj.weaver.bcel.BcelClassWeaver,matchInvokeInstruction,,RuntimeException,,,,,,,
AspectJ,72150,BcelClassWeaver.java,org.aspectj.weaver.bcel.BcelClassWeaver,weave,,RuntimeException,,,,,,,
AspectJ,72150,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weave,,RuntimeException,,,,,,,
AspectJ,72150,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weaveWithoutDump,,RuntimeException,,,,,,,
AspectJ,72150,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weaveAndNotify,,RuntimeException,,,,,,,
AspectJ,72150,AjCompilerAdapter.java,org.aspectj.ajdt.internal.compiler.AjCompilerAdapter,weave,,RuntimeException,,,,,,,
AspectJ,72150,AjCompilerAdapter.java,org.aspectj.ajdt.internal.compiler.AjCompilerAdapter,afterCompiling,,RuntimeException,,,,,,,
AspectJ,72150,Compiler.java,org.eclipse.jdt.internal.compiler.Compiler,compile,,RuntimeException,,,,,,,
AspectJ,72150,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,performCompilation,,RuntimeException,,,,,,,
AspectJ,72150,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,doBuild,,RuntimeException,,,,,,,
AspectJ,72150,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,batchBuild,,RuntimeException,,,,,,,
AspectJ,72150,AjdtCommand.java,org.aspectj.ajdt.ajc.AjdtCommand,doCommand,,RuntimeException,,,,,,,
AspectJ,72150,AjdtCommand.java,org.aspectj.ajdt.ajc.AjdtCommand,runCommand,,RuntimeException,,,,,,,
AspectJ,72150,Main.java,org.aspectj.tools.ajc.Main,run,,RuntimeException,,,,,,,
AspectJ,72150,Main.java,org.aspectj.tools.ajc.Main,runMain,,RuntimeException,,,,,,,
AspectJ,72150,AjcTask.java,org.aspectj.tools.ant.taskdefs.AjcTask,executeInSameVM,,RuntimeException,,,,,,,
AspectJ,72150,AjcTask.java,org.aspectj.tools.ant.taskdefs.AjcTask,execute,,RuntimeException,,,,,,,
AspectJ,72150,UnknownElement.java,org.apache.tools.ant.UnknownElement,execute,,RuntimeException,,,,,,,
AspectJ,72150,Task.java,org.apache.tools.ant.Task,perform,,RuntimeException,,,,,,,
AspectJ,72150,Sequential.java,org.apache.tools.ant.taskdefs.Sequential,execute,,RuntimeException,,,,,,,
AspectJ,72150,MacroInstance.java,org.apache.tools.ant.taskdefs.MacroInstance,execute,,RuntimeException,,,,,,,
AspectJ,72150,Target.java,org.apache.tools.ant.Target,execute,,RuntimeException,,,,,,,
AspectJ,72150,Target.java,org.apache.tools.ant.Target,performTasks,,RuntimeException,,,,,,,
AspectJ,72150,Project.java,org.apache.tools.ant.Project,executeTarget,,RuntimeException,,,,,,,
AspectJ,72150,Ant.java,org.apache.tools.ant.taskdefs.Ant,execute,,RuntimeException,,,,,,,
AspectJ,72150,CallTarget.java,org.apache.tools.ant.taskdefs.CallTarget,execute,,RuntimeException,,,,,,,
AspectJ,72150,Project.java,org.apache.tools.ant.Project,executeTargets,,RuntimeException,,,,,,,
AspectJ,72150,Main.java,org.apache.tools.ant.Main,runBuild,,RuntimeException,,,,,,,
AspectJ,72150,Main.java,org.apache.tools.ant.Main,startAnt,,RuntimeException,,,,,,,
